"Genome"	"Total_ARGs"	"blaZ"	"mecA"	"mecC"	"Category"	"Total_Transporters"	"Max_Bitscore"	"Min_Bitscore"	"Mean_Bitscore"	"Median_Bitscore"	"Max_E_Value"	"Min_E_Value"	"Mean_E_Value"	"Median_E_Value"	"Max_Identity"	"Min_Identity"	"Mean_Identity"	"Median_Identity"	"Max_Length"	"Min_Length"	"Mean_Length"	"Median_Length"
"GCA_030290955.1_ASM3029095v1"	9	1	0	0	"MRSA"	13	986	548	"1.257.753.679"	855	0	0	0	0	99.652	49.684	"-1.981.607.306"	75.037	710	287	"1.443.273.177"	510
"GCA_030290975.1_ASM3029097v1"	14	1	0	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-266.022.754"	74.885	710	287	"-920.022.095"	510
"GCA_030292965.1_ASM3029296v1"	10	2	0	0	"MRSA"	13	986	548	"-287.583.941"	855	0	0	0	0	99.795	49.684	"2.091.542.449"	75.037	710	287	"-920.022.095"	510
"GCA_030293085.1_ASM3029308v1"	10	1	0	0	"MRSA"	13	981	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"-131.896.556"	74.738	710	287	"-920.022.095"	510
"GCA_030293185.1_ASM3029318v1"	10	1	0	0	"MRSA"	13	986	549	"-103.670.075"	841	0	0	0	0	99.795	49.684	"-2.131.012.923"	75.878	688	287	"-688.060.889"	509
"GCA_030293345.1_ASM3029334v1"	10	1	0	0	"MRSA"	13	981	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"-131.896.556"	74.738	710	287	"-920.022.095"	510
"GCA_030293355.1_ASM3029335v1"	10	1	0	0	"MRSA"	13	986	548	"-287.583.941"	852	0	0	0	0	99.795	49.525	"76.74"	75.037	710	287	"-920.022.095"	510
"GCA_030293785.1_ASM3029378v1"	10	1	0	0	"MRSA"	13	986	549	"-242.295.099"	855	0	0	0	0	99.795	49.684	"-548.027.313"	75.187	710	287	"-1.692.690.905"	510
"GCA_030293805.1_ASM3029380v1"	9	1	0	0	"MRSA"	13	987	547	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-1.848.627.121"	74.732	710	287	"-920.022.095"	510
"GCA_030293845.1_ASM3029384v1"	10	1	0	0	"MRSA"	13	986	549	"-1.014.963.909"	855	0	0	0	0	99.795	49.684	"666.578.865"	75.187	710	287	"-1.692.690.905"	510
"GCA_030294085.1_ASM3029408v1"	10	1	0	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_030345195.1_ASM3034519v1"	13	1	1	0	"MRSA"	13	986	548	"144.039.306"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_030345215.1_ASM3034521v1"	13	1	1	0	"MRSA"	13	986	548	"144.039.306"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_030345235.1_ASM3034523v1"	12	1	1	0	"MRSA"	13	986	548	"144.039.306"	853	0	0	0	0	99.795	49.842	"-79.731.633"	75.187	710	287	"-1.306.356.500"	510
"GCA_030408955.1_ASM3040895v1"	14	0	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_030408975.1_ASM3040897v1"	19	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	853	0	0	0	0	99.795	49.842	"-385.250.777"	74.732	710	287	"-920.022.095"	510
"GCA_030409035.1_ASM3040903v1"	14	0	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_030435875.1_ASM3043587v1"	14	1	1	0	"MRSA"	13	986	548	"-719.207.188"	847	0	0	0	0	99.795	49.842	"-1.164.795.668"	74.579	710	287	"625.315.525"	510
"GCA_030440235.1_ASM3044023v1"	10	1	0	0	"MRSA"	13	986	549	"-927.144.724"	855	0	0	0	0	99.795	49.684	"979.781.474"	75.878	688	287	"-1.463.488.197"	510
"GCA_030533465.1_ASM3053346v1"	12	0	1	0	"MRSA"	13	984	548	"-287.583.941"	855	0	0	0	0	99.795	49.842	"641.918.267"	74.771	710	287	"1.443.273.177"	510
"GCA_030533495.1_ASM3053349v1"	9	0	1	0	"MRSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-441.999.754"	74.771	710	287	"1.443.273.177"	510
"GCA_030533515.1_ASM3053351v1"	10	2	1	0	"MRSA"	13	984	548	"2.075.711.330"	855	0	0	0	0	99.795	49.842	"-573.833.925"	74.771	710	287	"1.443.273.177"	510
"GCA_030533535.1_ASM3053353v1"	12	1	0	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"76.701"	74.732	710	287	"-920.022.095"	510
"GCA_030533555.1_ASM3053355v1"	9	0	1	0	"MRSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-441.999.754"	74.771	710	287	"1.443.273.177"	510
"GCA_030533585.1_ASM3053358v1"	9	0	1	0	"MRSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-441.999.754"	74.771	710	287	"1.443.273.177"	510
"GCA_030533605.1_ASM3053360v1"	12	0	1	0	"MRSA"	13	984	548	"-287.583.941"	855	0	0	0	0	99.795	49.842	"641.918.267"	74.771	710	287	"1.443.273.177"	510
"GCA_030533625.1_ASM3053362v1"	12	1	0	0	"MRSA"	13	983	548	"-1.491.875.998"	855	0	0	0	0	99.795	49.842	"-128.458.516"	74.732	710	287	"-920.022.095"	510
"GCA_030533645.1_ASM3053364v1"	12	0	1	0	"MRSA"	13	984	548	"485.084.869"	855	0	0	0	0	99.795	49.842	"773.752.438"	74.771	710	287	"1.443.273.177"	510
"GCA_030533665.1_ASM3053366v1"	10	1	1	0	"MRSA"	13	986	548	"871.419.274"	855	0	0	0	0	99.795	50	"-977.358.533"	74.885	710	287	"-920.022.095"	510
"GCA_030533705.1_ASM3053370v1"	9	1	0	0	"MRSA"	13	983	548	"53.461.622"	852	0	0	0	0	99.795	49.684	"1.732.712.369"	74.885	710	287	"-920.022.095"	510
"GCA_030533725.1_ASM3053372v1"	10	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	49.684	"-144.502.705"	75.037	710	287	"-920.022.095"	510
"GCA_030533745.1_ASM3053374v1"	18	2	1	0	"MRSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.684	"-656.941.213"	74.885	710	287	"-920.022.095"	510
"GCA_030533765.1_ASM3053376v1"	14	1	1	0	"MRSA"	13	984	548	"-519.545.147"	949	0	0	0	0	99.795	54.224	"-1.676.384.177"	75.187	710	287	"1.240.852.638"	509
"GCA_030533785.1_ASM3053378v1"	14	1	1	0	"MRSA"	13	984	548	"485.084.869"	855	0	0	0	0	99.795	49.842	"-441.999.754"	74.771	710	287	"1.443.273.177"	510
"GCA_030533805.1_ASM3053380v1"	12	0	1	0	"MRSA"	13	984	548	"-1.854.186.732"	855	0	0	0	0	99.795	49.842	"-146.794.732"	74.771	710	287	"398.871.316"	509
"GCA_030533835.1_ASM3053383v1"	12	0	1	0	"MRSA"	13	984	548	"-287.583.941"	855	0	0	0	0	99.795	49.842	"641.918.267"	74.771	710	287	"1.443.273.177"	510
"GCA_030533855.1_ASM3053385v1"	9	0	1	0	"MRSA"	13	984	548	"-287.583.941"	855	0	0	0	0	99.795	49.842	"641.918.267"	74.771	710	287	"1.443.273.177"	510
"GCA_030533875.1_ASM3053387v1"	10	1	1	0	"MRSA"	13	983	548	"-1.105.541.593"	855	0	0	0	0	99.795	49.684	"-321.625.718"	74.885	710	287	"-920.022.095"	510
"GCA_030533895.1_ASM3053389v1"	13	0	1	0	"MRSA"	13	984	548	"-287.583.941"	855	0	0	0	0	99.795	49.842	"641.918.267"	74.771	710	287	"1.443.273.177"	510
"GCA_030533915.1_ASM3053391v1"	13	0	1	0	"MRSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-441.999.754"	74.771	710	287	"1.443.273.177"	510
"GCA_030533935.1_ASM3053393v1"	9	1	0	0	"MRSA"	13	983	548	"-1.105.541.593"	855	0	0	0	0	99.795	49.684	"-321.625.718"	74.885	710	287	"-920.022.095"	510
"GCA_030533955.1_ASM3053395v1"	12	0	0	0	"MSSA"	13	984	548	"485.084.869"	852	0	0	0	0	99.795	49.842	"1.612.338.334"	74.771	710	287	"1.443.273.177"	510
"GCA_030533975.1_ASM3053397v1"	9	0	0	0	"MSSA"	13	986	548	"485.084.869"	852	0	0	0	0	99.795	49.525	"-201.251.682"	75.037	710	287	"-920.022.095"	510
"GCA_030533995.1_ASM3053399v1"	13	2	1	0	"MRSA"	13	984	548	"-1.060.252.751"	855	0	0	0	0	99.795	50	"1.921.295.517"	74.771	710	287	"1.443.273.177"	510
"GCA_030534015.1_ASM3053401v1"	12	0	1	0	"MRSA"	13	984	548	"485.084.869"	855	0	0	0	0	99.795	49.842	"-1.071.374.257"	74.771	710	287	"1.443.273.177"	510
"GCA_030534035.1_ASM3053403v1"	10	1	0	0	"MRSA"	13	980	548	"-2.035.342.100"	841	0	0	0	0	99.795	49.684	"-609.912.044"	74.732	710	287	"1.150.274.954"	509
"GCA_030534055.1_ASM3053405v1"	10	1	0	0	"MRSA"	13	984	548	"-1.401.298.314"	855	0	0	0	0	99.795	49.842	"884.958.365"	75.187	710	287	"-920.022.095"	510
"GCA_030534075.1_ASM3053407v1"	9	0	1	0	"MRSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-441.999.754"	74.771	710	287	"1.443.273.177"	510
"GCA_030534095.1_ASM3053409v1"	12	0	1	0	"MRSA"	13	984	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-572.687.911"	74.771	710	287	"1.443.273.177"	510
"GCA_030534115.1_ASM3053411v1"	11	1	0	0	"MRSA"	13	984	548	"2.075.711.330"	855	0	0	0	0	99.795	49.842	"556.518.951"	74.732	710	287	"-920.022.095"	510
"GCA_030534135.1_ASM3053413v1"	11	0	1	0	"MRSA"	13	985	548	"-242.295.099"	855	0	0	0	0	99.795	49.842	"-1.554.568.113"	75.037	710	287	"-1.306.356.500"	510
"GCA_030534155.1_ASM3053415v1"	10	1	0	0	"MRSA"	13	983	548	"485.084.869"	855	0	0	0	0	99.795	49.842	"957.751.532"	74.738	710	287	"-920.022.095"	510
"GCA_030534175.1_ASM3053417v1"	12	1	0	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"76.701"	74.732	710	287	"-920.022.095"	510
"GCA_030534195.1_ASM3053419v1"	9	1	0	0	"MRSA"	13	986	548	"798"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_030534215.1_ASM3053421v1"	12	0	0	0	"MSSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	50	"-1.621.631.212"	74.885	710	287	"-920.022.095"	510
"GCA_030534235.1_ASM3053423v1"	9	0	1	0	"MRSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-441.999.754"	74.771	710	287	"1.443.273.177"	510
"GCA_030534255.1_ASM3053425v1"	12	0	1	0	"MRSA"	13	984	548	"-287.583.941"	855	0	0	0	0	99.795	49.842	"641.918.267"	74.771	710	287	"1.443.273.177"	510
"GCA_030544845.1_ASM3054484v1"	9	0	0	0	"MSSA"	13	986	548	"-1.832.921.561"	855	0	0	0	0	99.795	50	"-403.586.993"	74.732	710	287	"-920.022.095"	510
"GCA_030643925.1_ASM3064392v1"	8	0	0	0	"MSSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_030643945.1_ASM3064394v1"	8	0	0	0	"MSSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_030643965.1_ASM3064396v1"	8	0	0	0	"MSSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_030643985.1_ASM3064398v1"	8	0	0	0	"MSSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_030644005.1_ASM3064400v1"	9	0	0	0	"MSSA"	13	986	548	"-1.380.033.142"	855	0	0	0	0	99.795	54.653	"-2.090.222.907"	75.037	710	287	"-29.993.433"	509
"GCA_030644025.1_ASM3064402v1"	9	0	0	0	"MSSA"	13	986	512	"-876.338.885"	855	0	0	0	0	99.795	54.653	"1.828.724.106"	75.037	710	252	"508"	509
"GCA_030644045.1_ASM3064404v1"	9	0	0	0	"MSSA"	13	986	512	"-876.338.885"	855	0	0	0	0	99.795	54.653	"1.828.724.106"	75.037	710	252	"508"	509
"GCA_030644065.1_ASM3064406v1"	9	0	0	0	"MSSA"	13	986	548	"-1.380.033.142"	855	0	0	0	0	99.795	54.653	"-2.090.222.907"	75.037	710	287	"-29.993.433"	509
"GCA_030644085.1_ASM3064408v1"	9	0	0	0	"MSSA"	13	986	548	"-1.380.033.142"	855	0	0	0	0	99.795	54.653	"-2.090.222.907"	75.037	710	287	"-29.993.433"	509
"GCA_030644105.1_ASM3064410v1"	9	0	0	0	"MSSA"	13	986	548	"-1.380.033.142"	855	0	0	0	0	99.795	54.653	"-2.090.222.907"	75.037	710	287	"-29.993.433"	509
"GCA_030644125.1_ASM3064412v1"	9	0	0	0	"MSSA"	13	986	548	"-1.380.033.142"	855	0	0	0	0	99.795	54.653	"-2.090.222.907"	75.037	710	287	"-29.993.433"	509
"GCA_030644145.1_ASM3064414v1"	9	0	0	0	"MSSA"	13	986	548	"-1.380.033.142"	855	0	0	0	0	99.795	54.653	"-2.090.222.907"	75.037	710	287	"-29.993.433"	509
"GCA_030644165.1_ASM3064416v1"	9	0	0	0	"MSSA"	13	986	548	"-1.380.033.142"	855	0	0	0	0	99.795	54.653	"-2.090.222.907"	75.037	710	287	"-29.993.433"	509
"GCA_030717545.1_ASM3071754v1"	12	1	0	0	"MRSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_030717565.1_ASM3071756v1"	12	1	0	0	"MRSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_030717585.1_ASM3071758v1"	12	1	0	0	"MRSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_030717605.1_ASM3071760v1"	12	1	0	0	"MRSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_030717625.1_ASM3071762v1"	9	0	0	0	"MSSA"	13	986	548	"-1.380.033.142"	855	0	0	0	0	99.795	54.653	"-2.090.222.907"	75.037	710	287	"-29.993.433"	509
"GCA_030717645.1_ASM3071764v1"	9	0	0	0	"MSSA"	13	986	548	"-1.380.033.142"	855	0	0	0	0	99.795	54.653	"-2.090.222.907"	75.037	710	287	"-29.993.433"	509
"GCA_030758795.1_ASM3075879v1"	11	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"-1.926.004.342"	74.885	710	287	"-920.022.095"	510
"GCA_030758815.1_ASM3075881v1"	17	2	1	0	"MRSA"	13	986	548	"-287.583.941"	855	0	0	0	0	99.795	49.684	"2.091.542.449"	75.037	710	287	"-920.022.095"	510
"GCA_030758835.1_ASM3075883v1"	14	2	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"-1.926.004.342"	74.885	710	287	"-920.022.095"	510
"GCA_030758895.1_ASM3075889v1"	12	0	0	0	"MSSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.684	"-1.990.775.414"	74.885	710	287	"-920.022.095"	510
"GCA_031190615.1_ASM3119061v1"	17	1	1	0	"MRSA"	13	986	548	"-1.832.921.561"	855	0	0	0	0	99.795	49.684	"-1.764.925.519"	75.187	710	287	"-1.692.690.905"	510
"GCA_031326145.1_ASM3132614v1"	14	1	1	0	"MRSA"	13	986	546	"-1.446.587.156"	855	0	0	0	0	99.795	49.842	"492.893.893"	75.037	710	287	"-920.022.095"	510
"GCA_031582925.1_ASM3158292v1"	9	1	0	0	"MRSA"	13	985	548	"796"	855	0	0	0	0	99.795	49.525	"579.439.222"	74.732	710	287	"-920.022.095"	510
"GCA_031583105.1_ASM3158310v1"	10	1	0	0	"MRSA"	13	984	548	"2.075.711.330"	855	0	0	0	0	99.795	49.842	"-1.758.049.437"	75.037	710	287	"-920.022.095"	510
"GCA_031826655.1_ASM3182665v1"	15	2	1	0	"MRSA"	13	987	548	"-1.446.587.156"	854	0	0	0	0	99.795	49.684	"1.325.749.721"	75.037	710	287	"-920.022.095"	510
"GCA_031826815.1_ASM3182681v1"	12	1	1	0	"MRSA"	13	986	546	"797"	855	0	0	0	0	99.795	49.842	"-1.996.505.482"	75.037	710	287	"-920.022.095"	510
"GCA_031826835.1_ASM3182683v1"	16	0	1	0	"MRSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"-1.349.940.775"	74.885	710	287	"-920.022.095"	510
"GCA_031878535.1_ASM3187853v1"	9	1	0	0	"MRSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_031879475.1_ASM3187947v1"	12	1	0	0	"MRSA"	13	986	548	"798"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_032077755.1_ASM3207775v1"	11	1	0	0	"MRSA"	13	986	549	"1.031.309.470"	841	0	0	0	0	99.795	49.684	"1.500.580.706"	75.187	710	287	"-1.487.511.867"	510
"GCA_032764935.1_ASM3276493v1"	9	0	0	0	"MSSA"	13	986	548	"-1.832.921.561"	855	0	0	0	0	99.795	50	"-403.586.993"	74.732	710	287	"-920.022.095"	510
"GCA_032765935.1_ASM3276593v1"	9	0	0	0	"MSSA"	13	986	548	"-1.832.921.561"	855	0	0	0	0	99.795	50	"-403.586.993"	74.732	710	287	"-920.022.095"	510
"GCA_032808505.1_ASM3280850v1"	13	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_032809245.1_ASM3280924v1"	13	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_033061535.1_ASM3306153v1"	9	1	0	0	"MRSA"	13	984	549	"-284.825.442"	839	0	0	0	0	99.652	49.684	"1.021.419.205"	74.888	688	287	"151.161.935"	509
"GCA_033442285.1_ASM3344228v1"	11	1	0	0	"MRSA"	13	985	549	"-1.926.257.743"	855	0	0	0	0	99.795	55.05	"80.668"	75.878	710	287	"878.541.903"	509
"GCA_033442305.1_ASM3344230v1"	10	1	0	0	"MRSA"	13	986	549	"1.508.221.558"	855	0	0	0	0	99.795	49.684	"2.006.737.447"	75.187	710	287	"-760.131.899"	510
"GCA_033442405.1_ASM3344240v1"	10	0	0	0	"MSSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_033443145.1_ASM3344314v1"	10	1	0	0	"MRSA"	13	984	548	"871.419.274"	855	0	0	0	0	99.795	49.842	"-1.496.673.122"	74.697	710	287	"670.604.367"	510
"GCA_033443425.1_ASM3344342v1"	10	0	0	0	"MSSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_033443465.1_ASM3344346v1"	11	1	0	0	"MRSA"	13	986	547	"-242.295.099"	855	0	0	0	0	99.795	49.684	"-1.506.987.244"	75.187	710	287	"-1.692.690.905"	510
"GCA_033443645.1_ASM3344364v1"	8	0	0	0	"MSSA"	13	984	548	"1.689.376.926"	854	0	0	0	0	99.795	49.684	"2.137.977.305"	75.037	710	287	"-147.353.285"	510
"GCA_033443705.1_ASM3344370v1"	8	0	0	0	"MSSA"	13	984	548	"2.075.711.330"	855	0	0	0	0	99.795	49.842	"-573.833.925"	74.771	710	287	"1.443.273.177"	510
"GCA_033444245.1_ASM3344424v1"	10	1	0	0	"MRSA"	13	986	549	"-1.020.480.906"	942	0	0	0	0	99.795	49.684	"763.694.001"	75.878	710	287	"-1.828.557.430"	510
"GCA_033444505.1_ASM3344450v1"	14	0	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_033444565.1_ASM3344456v1"	9	0	0	0	"MSSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_033444605.1_ASM3344460v1"	9	0	0	0	"MSSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_033444825.1_ASM3344482v1"	10	0	0	0	"MSSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_033445065.1_ASM3344506v1"	10	0	0	0	"MSSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_033445445.1_ASM3344544v1"	15	1	1	0	"MRSA"	13	986	546	"-673.918.346"	855	0	0	0	0	99.795	49.842	"178.206.641"	75.037	710	287	"-920.022.095"	510
"GCA_033445905.1_ASM3344590v1"	11	1	0	0	"MRSA"	13	985	549	"-1.926.257.743"	855	0	0	0	0	99.795	55.05	"80.668"	75.878	710	287	"878.541.903"	509
"GCA_033445925.1_ASM3344592v1"	8	0	0	0	"MSSA"	13	985	548	"2.075.711.330"	856	0	0	0	0	99.795	50	"-1.429.610.023"	74.848	710	287	"670.604.367"	510
"GCA_033445945.1_ASM3344594v1"	10	1	0	0	"MRSA"	13	986	546	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-594.462.169"	75.037	710	287	"-920.022.095"	510
"GCA_033445965.1_ASM3344596v1"	9	0	0	0	"MSSA"	13	986	548	"530.373.711"	855	0	0	0	0	99.795	49.684	"683.769.068"	75.037	710	287	"-920.022.095"	510
"GCA_033798685.1_ASM3379868v1"	8	0	0	0	"MSSA"	13	998	548	"-452.991.134"	947	0	0	0	0	99.795	49.842	"659.364.155"	75.185	710	287	"-1.351.645.342"	510
"GCA_033798765.1_ASM3379876v1"	9	0	0	0	"MSSA"	13	985	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"536.442.407"	74.579	710	287	"-920.022.095"	510
"GCA_033798785.1_ASM3379878v1"	9	0	0	0	"MSSA"	13	984	548	"-1.060.252.751"	855	0	0	0	0	99.795	49.842	"-1.790.732.130"	74.732	710	287	"-920.022.095"	510
"GCA_033802645.1_ASM3380264v1"	11	1	1	0	"MRSA"	13	985	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.684	"-1.670.358.095"	74.885	710	287	"-920.022.095"	510
"GCA_033808255.1_ASM3380825v1"	15	1	1	0	"MRSA"	13	986	548	"-673.918.346"	855	0	0	0	0	99.652	49.684	"1.211.105.753"	75.187	710	287	"1.443.273.177"	510
"GCA_034013695.1_ASM3401369v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034014015.1_ASM3401401v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034014575.1_ASM3401457v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034015615.1_ASM3401561v1"	9	0	0	0	"MSSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034016595.1_ASM3401659v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034017875.1_ASM3401787v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034020215.1_ASM3402021v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034022875.1_ASM3402287v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034023835.1_ASM3402383v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034024715.1_ASM3402471v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034028035.1_ASM3402803v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034028795.1_ASM3402879v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034029575.1_ASM3402957v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034032775.1_ASM3403277v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034033475.1_ASM3403347v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034034275.1_ASM3403427v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034035055.1_ASM3403505v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034035835.1_ASM3403583v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034036855.1_ASM3403685v1"	9	0	0	0	"MSSA"	13	986	548	"1.644.088.084"	855	0	0	0	0	99.795	49.684	"-1.298.921.866"	74.885	710	287	"-920.022.095"	510
"GCA_034040575.1_ASM3404057v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
"GCA_034041215.1_ASM3404121v1"	10	1	0	0	"MRSA"	13	985	548	"871.419.274"	855	0	0	0	0	99.795	50	"-205.835.737"	74.848	710	287	"670.604.367"	510
